Ticker,Headline,Sentiment
WIPRO.NS,Wipro Share Price Live Updates: Wipro's 1-Week Returns Show a Minor Decrease - The Economic Times,0.09545454545454546
WIPRO.NS,"Infosys, Wipro, Mphasis among top gainers as IT stocks rise up to 3% on Fed’s dovish signal - Mint",0.5
WIPRO.NS,"Wipro shares: Despite 12% fall this year, JM Financial is bullish ahead of Q1 earnings - Business Today",0.0
WIPRO.NS,"IT stocks rally over 2%: Infosys, Wipro, Mphasis top gainers; Nifty IT jumps 1.7% - Upstox",0.5
WIPRO.NS,"Nifty IT top sectoral gainer today; Infosys, TCS, Wipro lead - Zee Business",0.5
WIPRO.NS,"WIPRO Outlook for the Week (June 30, 2025 – July 04, 2025) - Equitypandit",0.0
WIPRO.NS,"Sandeep Kalra of Persistent Systems takes home ₹148 crore in FY25, powered by stock options - CNBC TV18",0.0
WIPRO.NS,Wipro Sees Significant Surge in Open Interest Amidst Active Market Participation - Markets Mojo,0.08055555555555556
WIPRO.NS,Wipro’s consumer VC arm tweaks investment strategy as startup ecosystem matures | Company Business News - Mint,0.0
WIPRO.NS,"Infosys, TCS, Coforge, Persistent, Mphasis: Top IT stock picks ahead of Q1 results - Business Today",0.5
TCS.NS,TCS Stock Faces Mixed Technical Trends Amidst Market Evaluation Revision - Markets Mojo,0.0
TCS.NS,"IT Sector Q1 Earnings Preview: PL cuts ratings on Infosys, Mphasis; TCS among top picks - Mint",0.5
TCS.NS,"Infosys, TCS, Coforge, Persistent, Mphasis: Top IT stock picks ahead of Q1 results - Business Today",0.5
TCS.NS,TCS Share Price Highlights: TCS Stock Price History - The Economic Times,0.2
TCS.NS,Tata Consultancy Services share price declines amid high trading volume - Moneycontrol,0.16
TCS.NS,"Nifty IT top sectoral gainer today; Infosys, TCS, Wipro lead - Zee Business",0.5
TCS.NS,"TCS Outlook for the Week (June 30, 2025 – July 04, 2025) - Equitypandit",0.0
TCS.NS,"Five Stocks To Buy Today: SBI, TCS, Zen Tech Among Others - NDTV Profit",0.0
TCS.NS,"Tata Group Stock To Discuss Interim Dividend & Q1 Results, Board Meet Soon; Record Date & Trading Guide Inside - Goodreturns",0.0
TCS.NS,"Infosys, HCL Tech to TCS share prices: Is IT sector poised for a better H2CY25 - Mint",0.5
RELIANCE.NS,Solar a Jio moment for Mukesh Ambani? Reliance shares get highest target price from Nuvama - The Economic Times,0.2
RELIANCE.NS,Reliance Industries shares get their highest price target from Nuvama on potential valuation re-rating - CNBC TV18,0.0
RELIANCE.NS,"Nuvama gives Reliance Industries highest Street target on solar push, stock up 2% - Moneycontrol",0.0
RELIANCE.NS,"Stock markets close higher on buying in Reliance, HDFC Bank - The Hindu",0.25
RELIANCE.NS,"Reliance Industries share price gains on Adani fuel tie-up, Q1 hopes - Value Research",0.0
RELIANCE.NS,"Sensex, Nifty 50 end flat; BEL, Reliance shine— 10 key highlights from Indian stock market today - Mint",-0.0125
RELIANCE.NS,Reliance Power shares: Multibagger stock in focus as Anil Ambani-led firm eyes overseas projects - Business Today,-0.2
RELIANCE.NS,Reliance Industries' solar leap prompts Nuvama's highest-ever target price - Business Standard,0.0
RELIANCE.NS,"Market Wrap: Sensex, Nifty Edge Up on Gains in Reliance, HDFC Bank - Deccan Herald",0.0
RELIANCE.NS,"Stock markets close higher on buying in Reliance, HDFC Bank - Daily Excelsior",0.125
