Ticker,Headline,Sentiment
WIPRO.NS,"Tech stocks slump: TCS, HCL Tech, Wipro drop up to 15% in July, drive Nifty IT down nearly 10% - Mint",-0.02777777777777779
WIPRO.NS,Why Wipro Share Price is Falling - Equitymaster,0.0
WIPRO.NS,"‘AI driving real business outcomes,’ says Nagendra Bandaru - financialexpress.com",0.2
WIPRO.NS,What are the latest earnings results for Wipro Limited Depositary Receipt - Expert Picks Tracker For Beginners - jammulinksnews.com,0.2142857142857143
WIPRO.NS,Wipro Faces Continued Decline Amid Broader Market Performance Disparities - MarketsMojo,0.0
WIPRO.NS,"TCS layoffs: IT companies face stock slump as shares fall up to 3%; Infosys, Wipro, HCL under fire - Times of India",0.0
WIPRO.NS,"Coforge, Wipro, Infosys, TCS, Mphasis, Tech Mahindra Shares Fall As IT Stocks Face Global Pressure - Samco",0.0
WIPRO.NS,"Wipro share price falls 3.53% on Monday, stock among top losers on Nifty 50 - Moneycontrol",0.15
WIPRO.NS,"Trump Tariff Impact: Infosys, Wipro, HDFC Bank, Other ADR Shares Drop After US Levies 25% Tariff On India - NDTV Profit",-0.125
WIPRO.NS,Stock market update: Stocks that hit 52-week lows on NSE in today's trade - The Economic Times,0.2
TCS.NS,"TCS stock hits 33-month low; Jefferies, YES Securities' take on what's next - Business Standard",0.0
TCS.NS,TCS slumps 33% from peak. Is the correction an opportunity in disguise? - The Economic Times,0.2
TCS.NS,"Tech stocks slump: TCS, HCL Tech, Wipro drop up to 15% in July, drive Nifty IT down nearly 10% - Mint",-0.02777777777777779
TCS.NS,TCS Hits 52-Week Low Amidst Ongoing Market Challenges and Strong Fundamentals - MarketsMojo,0.21666666666666665
TCS.NS,"TCS layoffs: IT companies face stock slump as shares fall up to 3%; Infosys, Wipro, HCL under fire - Times of India",0.0
TCS.NS,"TCS shares drop nearly 2% as company announces layoff of 12,000 employees - MSN",0.1
TCS.NS,Tata Consultancy Services shares fall marginally in early trade - TradingView,0.1
TCS.NS,TCS shares dip to two-year low after job cut announcement - The Hindu,0.0
TCS.NS,"Layoff impact weighs: TCS loses Rs 28,149 crore in market cap in 2 days; 12,000 job cuts planned - Times of India",-0.3
TCS.NS,Amazon tumbles after cloud computing growth disappoints investors - Business Standard,0.0
RELIANCE.NS,"Reliance Power, Reliance Infrastructure shares slip 5% on reports of ED summons to Anil Ambani - Mint",0.0
RELIANCE.NS,"Reliance Power, Reliance Infrastructure shares fall up to nearly 5% as ED summons Anil Ambani in Rs 17,000 - The Economic Times",0.15000000000000002
RELIANCE.NS,What makes Reliance Inc. stock price move sharply - Entry Signal Growth Plan For Smart Trading - jammulinksnews.com,0.04464285714285714
RELIANCE.NS,Reliance Industries' upcoming AGM and dividend record date for FY25 - Business Today,0.0
RELIANCE.NS,"Sensex opens 590 points lower, Nifty below 24,700; RIL shares fall 2% - India Today",0.0
RELIANCE.NS,"‘Exposure only around Rs 6,500 cr,’ Reliance Infra issues statement on ED action against Anil Ambani - financialexpress.com",0.05
RELIANCE.NS,"Reliance Power, Infra Shares Hit Lower Limits - Rediff MoneyWiz",0.0
RELIANCE.NS,"Reliance Power, Reliance Infra shares hit lower circuit limits - Press Trust of India",0.0
RELIANCE.NS,"Reliance Power, Reliance Infrastructure shares crash again! Latest developments you need to know - Upstox",0.5
RELIANCE.NS,"RIL, BPCL lead market sell-off; here's why Oil & Gas stocks are falling - Business Standard",0.0
